created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Thu Feb 02 13:03:26 +0000 2017	Senator Chris Coons	15324851	827140372275003392	null	Following a deeply divisive campaign, Nat'l Prayer Breakfast is oppty for all Americans to unite in celebration of spirituality &amp; humanity.
Thu Feb 02 13:03:43 +0000 2017	Ron Wyden	250188760	827140443766923264	null	The news you read is your business &amp; no one else's. 👍 to the NYT and WSJ which both recently enabled web encryption. https://t.co/23Qe4MmEAK
Thu Feb 02 13:09:31 +0000 2017	Senator John Boozman	5558312	827141900754939904	null	The National Prayer Breakfast is underway. As co-chair of this year's event, I will be speaking shortly. Watch live: https://t.co/34zcP9BCrQ
Thu Feb 02 13:15:00 +0000 2017	ChuckGrassley	10615232	827143280106184704	null	My table mate at National PrayerBreakfast is Mr&amp;mrs Makarov He is long time member of Russian… https://t.co/w7mWzIWZKD
Thu Feb 02 13:15:02 +0000 2017	Senator Jon Tester	515822213	827143288633360384	null	Coming up in a few minutes to talk #veterans. #mtpol https://t.co/83gRpgMEpP
Thu Feb 02 13:15:05 +0000 2017	John McCain	19394188	827143302742958081	null	.@LarryFitzgerald represents all that's good about professional athletics - glad #AZ gets to watch him play nxt yr! https://t.co/hfsj94Rmvi
Thu Feb 02 13:20:32 +0000 2017	Sen. James Lankford	225921757	827144674355851264	null	Prayer has always played a vital role in uniting &amp; making us a more generous, more loving &amp; more forgiving people. #NationalPrayerBreakfast
Thu Feb 02 13:23:23 +0000 2017	ChuckGrassley	10615232	827145390646521856	null	King of Jordan is at national prayer breakfast. The annual event is really international as ppl fr over 100 countries attend
Thu Feb 02 13:31:50 +0000 2017	Senator Chris Coons	15324851	827147518999932928	null	Presidents from Eisenhower to Kennedy to Reagan to Obama have spoken at past prayer breakfasts. Appreciate @POTUS joining this year, too.
Thu Feb 02 13:35:45 +0000 2017	ChuckGrassley	10615232	827148504401207296	null	Chaplin of USSenate Barry Black(also RearAdmiral) is National PrayerBreakfast keynote speaker https://t.co/DdUMtEKYKM
Thu Feb 02 13:37:18 +0000 2017	Jerry Moran	18632666	827148891934117888	null	#NationalPrayerBreakfast—a time to put politics aside &amp; pray. Proud two Kansans had a part in its founding. https://t.co/megoXBHKjz
Thu Feb 02 13:37:18 +0000 2017	Ben Sasse	1480852568	827148894177988608	null	It's because of the extensive blinking, isn't it? https://t.co/3tF7VkIIQ7
Thu Feb 02 13:45:01 +0000 2017	Senator Deb Fischer	1071402577	827150836384022529	null	"Fischer introduces bill to fund infrastructure projects..." #BuildUSAInfrastructure Read @MortonOWH's full story: https://t.co/IAhTaHnXzD
Thu Feb 02 14:18:21 +0000 2017	Senator Deb Fischer	1071402577	827159223226212352	null	It's all hands on deck in my offices answering phones. If you are a Nebraskan who can't get through, try my website: https://t.co/IvObTo0Vtb
Thu Feb 02 14:18:26 +0000 2017	Johnny Isakson	78403308	827159244902453248	null	I would like to wish @JohnCornyn a very happy birthday!
Thu Feb 02 14:30:28 +0000 2017	Senator Chris Coons	15324851	827162274116882432	null	Speaking now at the National Prayer Breakfast about why these gatherings are so important. Tune in on @cspan.
Thu Feb 02 14:30:31 +0000 2017	Senator Pat Toomey	221162525	827162286187958274	null	I introduced Dr. David Shulkin at his hearing to be the head of the VA. Our vets should be first in line for the be… https://t.co/XDpsECmcmP
Thu Feb 02 14:31:00 +0000 2017	Rob Portman	18915145	827162409420746753	null	I will continue my work to create more #jobs w/ better wages. All #Ohio workers need is a fair &amp; level playing field:https://t.co/wOO60iP4an
Thu Feb 02 14:31:33 +0000 2017	ChuckGrassley	10615232	827162544703823872	null	PresTrump as every other president since Eisenhower takes podium to give response at National… https://t.co/owq61tfDAw
Thu Feb 02 14:32:32 +0000 2017	Mark Warner	7429102	827162795020005376	null	On @MSNBC now talking national security, @POTUS NSC reorganization, #MuslimBan
Thu Feb 02 14:35:47 +0000 2017	David Perdue	2863210809	827163610388561920	null	Inspiring morning at the #nationalprayerbreakfast https://t.co/vFDAnYgE0k
Thu Feb 02 14:45:01 +0000 2017	Kirsten Gillibrand	72198806	827165933948932096	null	February is #BlackHistoryMonth, a time to honor and pay tribute to contributions of African American leaders and pioneers in our history.
Thu Feb 02 14:45:45 +0000 2017	Kirsten Gillibrand	72198806	827166118171250688	72198806	We must all commit to building one nation indivisible with liberty, justice, and fundamental human rights for all.
Thu Feb 02 14:50:01 +0000 2017	Shelley Moore Capito	193794406	827167194014425088	null	Tune in to @WVMetroNews at 10:06 AM. I’ll be speaking w/ @HoppyKercheval about #SCOTUS &amp; more. LISTEN: https://t.co/jehbgFxtmI
Thu Feb 02 14:56:23 +0000 2017	Senator Patty Murray	293131808	827168794984534016	null	Betsy DeVos still hasn’t answered Dems’ questions "anywhere close to satisfaction.” https://t.co/ImYIo4PfPW
Thu Feb 02 14:57:26 +0000 2017	Lindsey Graham	432895323	827169058680406016	null	Look forward to meeting today with Judge Neil Gorsuch, the nominee to be Associate Justice of the United States Supreme Court.
Thu Feb 02 15:03:48 +0000 2017	Ben Sasse	1480852568	827170661068132352	null	yep...one of those https://t.co/u2WMsBtewy
Thu Feb 02 15:05:46 +0000 2017	Senator Bob Casey	171598736	827171154641121281	null	I, and more importantly my constituents, are not satisfied with the evasive answers from Betsy DeVos. https://t.co/8EpYoDTqS0
Thu Feb 02 15:14:10 +0000 2017	Senator John Boozman	5558312	827173272013803521	null	Congratulations to @fayar students on this accomplishment. Good luck at the National Science Bowl finals. #Arkansas… https://t.co/T7UmaZKFLc
Thu Feb 02 15:18:32 +0000 2017	Senator Todd Young	234128524	827174371475066880	null	I'm thrilled to work with @marcorubio &amp; @purduemitch to make higher education more affordable and accessible. 
https://t.co/Iadeq8YEH4
Thu Feb 02 15:23:43 +0000 2017	Ben Sasse	1480852568	827175672430915584	null	this is the same way I got the starting position on a bunch o sports teams... https://t.co/3ONebT69XB
Thu Feb 02 15:24:25 +0000 2017	Ed Markey	21406834	827175848453103616	null	#MA delegation is urging @CustomsBorder to comply w/ court order. #NoBanNoWall https://t.co/GoLbO43A6c
Thu Feb 02 15:27:41 +0000 2017	Sen. Jeanne Shaheen	109287731	827176672755462149	null	Following my request, just informed by DoD that PNSY is exempt from fed hiring freeze. Right call for national security &amp; local hiring
Thu Feb 02 15:35:37 +0000 2017	Chris Murphy	150078976	827178670154514433	null	Trump's propensity for lies leaves our allies to wondering whether they can still trust the U.S. https://t.co/bvWFXasZal
Thu Feb 02 15:38:34 +0000 2017	Senator Jeff Merkley	29201047	827179411711549440	null	Absolutely devastating story of an Iranian baby denied life-saving heart surgery at @OHSUNews due to #MuslimBan. Th… https://t.co/OCjumRRf8U
Thu Feb 02 15:45:01 +0000 2017	Sen. Maria Cantwell	117501995	827181034722754560	null	'Expediting’ #DAPL w/o appropriate #StandingRock consultation would be turning our back on U.S. trust responsibility https://t.co/RlwyjIsYTA
Thu Feb 02 15:45:14 +0000 2017	Senator Chris Coons	15324851	827181087226994694	null	(1/3) I’ve joined w @RepTimRyan, @JerryMoran, &amp; @RepTomReed in writing a letter to @POTUS on US manufacturing policy https://t.co/gEI0SQGE8m
Thu Feb 02 15:45:43 +0000 2017	Senator Todd Young	234128524	827181212078706690	null	I'm thrilled to work with @marcorubio &amp; @purduemitch to make higher education more affordable and accessible. https://t.co/fJ8gMMiQfm
Thu Feb 02 15:46:49 +0000 2017	Jim Inhofe	7270292	827181488659652608	null	For the second day in a row @EPWDems are failing to do their jobs by boycotting the committee vote on #ScottPruitt #DoYourJob
Thu Feb 02 15:46:57 +0000 2017	Senator Chris Coons	15324851	827181522004361217	15324851	(2/3)This letter urges @POTUS to utilize the Manufacturing Council’s recommendation w/in @CommerceGov
Thu Feb 02 15:47:07 +0000 2017	Martin Heinrich	1099199839	827181562840150017	null	Following backlash, Rep. Chaffetz has pulled his bill to sell off millions of acres of #publicland. 👏👏👏👏https://t.co/X85JjKAdzy
Thu Feb 02 15:47:35 +0000 2017	Senator Chris Coons	15324851	827181679794089985	15324851	(3/3)….to support @MFGUSA Institutes, as well as to encourage strengthening manufacturing, supply chains and #CyberSecurity
Thu Feb 02 15:49:12 +0000 2017	Ed Markey	21406834	827182086457024513	null	"Go FOIA yourself" is not a sufficient response from @realDonaldTrump's EPA nominee Scott Pruitt to @EPWDems &amp; @SenateDems. #pollutingPruitt
Thu Feb 02 15:51:42 +0000 2017	Johnny Isakson	78403308	827182716659650560	null	I am committed to working together w/ @DeptVetAffairs to ensure veterans' health care system is the best it can be. https://t.co/iR6m9LCiNk
Thu Feb 02 15:51:59 +0000 2017	JohnCornyn	13218102	827182788562534401	null	The Myth of the Stolen Supreme Court Seat https://t.co/fODbfJD85N via @WSJ
Thu Feb 02 15:52:23 +0000 2017	Senator Bob Casey	171598736	827182887808139265	null	Maintaining protections for the victims of campus sexual assault is not negotiable. https://t.co/bMqGpAb623
Thu Feb 02 15:52:56 +0000 2017	Ed Markey	21406834	827183025830109184	null	Scott Pruitt has refused to commit to recuse himself from 8 cases he brought as Oklahoma AG against the @EPA.… https://t.co/JX8MkmVBBc
Thu Feb 02 15:53:36 +0000 2017	Tom Udall	60828944	827183193057001472	null	Glad to see hundreds from southwest #NewMexico gather in support of our Muslim brothers and sisters
https://t.co/Ksy7fs0Ya8
Thu Feb 02 15:54:16 +0000 2017	Senator John Boozman	5558312	827183361164709888	null	Our country needs a new @EPA Administrator. I support @AGScottPruitt &amp; am pleased EPW Committee reported his nomination to the full #Senate.
Thu Feb 02 15:54:26 +0000 2017	Senator Tim Kaine	172858784	827183404470910976	null	I opposed Rex Tillerson for Secretary of State because I questioned his ability to put U.S. interests above ExxonMobil
Thu Feb 02 15:54:28 +0000 2017	Rob Portman	18915145	827183414214287360	null	Joined by friends Reverend Lorenzo Norris and Christina Norris from the Concord Church in Cle for an inspirational… https://t.co/ZtbmAtQiTK
Thu Feb 02 15:54:59 +0000 2017	Senator Tim Kaine	172858784	827183541519839233	null	One day after Tillerson's approval, House is gutting an anti-corruption rule requiring oil companies to disclose payments to foreign govts!
Thu Feb 02 15:55:05 +0000 2017	Richard Shelby	21111098	827183568149475328	null	This morning at 10:35am CT, I'll be on @TheDaleJackson Show.  Listen in here: https://t.co/XX9ZcOY9bi #AL
Thu Feb 02 15:55:16 +0000 2017	Senator Mike Rounds	2955485182	827183614446157825	null	Voted today to advance Scott Pruitt's nomination as EPA Administrator. Hopeful full Senate will confirm this qualified nominee soon.
Thu Feb 02 15:55:34 +0000 2017	Senator Tim Kaine	172858784	827183690987995136	null	ExxonMobil fought to stop passage of anti-corruption rule in 2010. They lost, transparency won. Rule was enacted by EU and Canada
Thu Feb 02 15:56:23 +0000 2017	Senator Tim Kaine	172858784	827183895049334787	null	But now Trump Admin paves way for a reversal that helps Big Oil &amp; allows corruption in poor resource-cursed countries. Senate must resist
Thu Feb 02 15:56:32 +0000 2017	Senator Patty Murray	293131808	827183931254530049	null	Tom Price’s stance on women’s health care is deeply concerning. https://t.co/wl7qbowwC3
Thu Feb 02 15:58:22 +0000 2017	Kamala Harris	30354991	827184392179163137	null	This does not make us more safe. https://t.co/FxxC8G6xIA
Thu Feb 02 15:59:06 +0000 2017	Rob Portman	18915145	827184577424801794	null	The #NationalPrayerBreakfast is a great opportunity for all to come together as one, share our faith, and pray for the good of our nation.
Thu Feb 02 15:59:25 +0000 2017	Cory Gardner	235217558	827184657519222784	null	Grateful for your patience as my office has been receiving a large volume of calls. We're working overtime to make… https://t.co/bKVhKNBJUN
Thu Feb 02 15:59:58 +0000 2017	Sen. James Lankford	225921757	827184797126623234	null	I’m grateful for @POTUS’s support as we work to pass legislation to fix the #JohnsonAmendment https://t.co/G1relJtteV
Thu Feb 02 16:00:18 +0000 2017	JohnCornyn	13218102	827184881738403840	null	Notwithstanding D boycott: Senate Environment and Public Works Committee voted to advance Scott Pruitt’s nomination to be EPA administrator
Thu Feb 02 16:02:26 +0000 2017	ChuckGrassley	10615232	827185416008708097	null	Was just interviewed on America's Newsroom/Fox News to talk about SCOTUS + cabinet nominations https://t.co/cIx95SzlfF
Thu Feb 02 16:05:00 +0000 2017	Senator Mike Rounds	2955485182	827186065190498305	null	Staff office hours in Madison today--stop by! Katie will be at the Madison City Hall Commission Chambers from 1 p.m. to 3 p.m.
Thu Feb 02 16:05:50 +0000 2017	Senator Tom Carper	249787913	827186272787644418	null	This Groundhog Day @EPWDems are living the Bill Murray movie—we still haven't received the documents, answers we requested from Scott Pruitt
Thu Feb 02 16:09:21 +0000 2017	Martin Heinrich	1099199839	827187158272315392	null	Encouraged to see so many NMs fighting efforts to seize #publiclands or undo conservation policy. I stand with you! https://t.co/FlTo5tSynD
Thu Feb 02 16:11:44 +0000 2017	Senator Tom Carper	249787913	827187759186055168	249787913	We made our requests to Scott Pruitt perfectly clear and they are entirely reasonable
Thu Feb 02 16:13:21 +0000 2017	Senator Tom Carper	249787913	827188162673905664	null	So reasonable that my Republican colleagues made the same requests of our last @EPA nominee, who actually worked to… https://t.co/plONFBQ1Mr
Thu Feb 02 16:15:05 +0000 2017	Senator Joe Manchin	234374703	827188599997100034	null	I joined @BillHemmer on @FoxNews to talk about my commitment to a fair confirmation process for #SCOTUSnominee Neil… https://t.co/qjSUPsmp7M
Thu Feb 02 16:18:10 +0000 2017	Sen. Jeanne Shaheen	109287731	827189377474363397	null	This is no way to speak to one of our closest allies https://t.co/FiAVay0qAg
Thu Feb 02 16:18:56 +0000 2017	John McCain	19394188	827189570089472000	null	#Australia is 1 of US's oldest friends &amp; allies - called Aus Amb to US to express my unwavering support for alliance https://t.co/ODQeEpoA3H
Thu Feb 02 16:23:07 +0000 2017	Senator Tom Carper	249787913	827190621496549381	null	The @EPWDems will stand our ground in pursuit of the truth and in fulfillment of our Constitutional duty https://t.co/og3ad4dxae
Thu Feb 02 16:24:00 +0000 2017	ChuckGrassley	10615232	827190845329661952	null	Ran into Sen. Ernst on my way to Budget Comm + she updated me on the Environment &amp; Public Works… https://t.co/8Uv519gEda
Thu Feb 02 16:24:29 +0000 2017	Mark Warner	7429102	827190968441044993	null	I can’t support Rep. Mulvaney for Budget Director. His approach to debt reduction is irresponsible &amp; has hurt our f… https://t.co/fS7gMT2Itm
Thu Feb 02 16:27:30 +0000 2017	Sen. Maggie Hassan	946549322	827191723994537985	null	I’m grateful DOD has made civilian shipyard employees exempt from @POTUS's federal hiring freeze following @SenatorShaheen and my request.
Thu Feb 02 16:27:46 +0000 2017	Tammy Duckworth	1058520120	827191793791938560	null	Pleased to hear antitrust investigators are looking into #Mylan's price hike as part of their noncompete contract https://t.co/vNbS7eIMcM
Thu Feb 02 16:28:14 +0000 2017	Sen. Maggie Hassan	946549322	827191908556472321	946549322	I’ll keep working to protect employees like those at Portsmouth Naval Shipyard who are critical to our national security &amp; NH's economy
Thu Feb 02 16:28:38 +0000 2017	Brian Schatz	47747074	827192011954470913	null	I appreciate what John is doing here. He's a patriot. But if this is what it has come to we are in a bad place. https://t.co/jlq2LFv12e
Thu Feb 02 16:30:29 +0000 2017	Senator Gary Peters	236511574	827192477249593353	null	Like any employer, the American people should look at Betsy DeVos’ resume. https://t.co/6SMYOovkaX
Thu Feb 02 16:30:50 +0000 2017	Chuck Schumer	17494010	827192564138778624	null	Yday, Senate GOP pushed Nom Tillerson thru. Today, a vote on his pet project: repealing an anti-corruption rule. https://t.co/TdI7BfRB9N
Thu Feb 02 16:33:00 +0000 2017	Kamala Harris	30354991	827193107699609605	null	Read what my first weeks have been like, my votes for nominees &amp; the need to take a stand: 
https://t.co/2uRj1x9WDj
Thu Feb 02 16:41:53 +0000 2017	Sen Dianne Feinstein	476256944	827195343733350400	null	(1/3) I will be voting "No" on Betsy DeVos for education secretary. She is unqualified to serve in this vital role. https://t.co/f1OcdGNayt
Thu Feb 02 16:42:19 +0000 2017	Sen Dianne Feinstein	476256944	827195452235845632	476256944	(2/3) DeVos has a long history of opposing strong oversight and accountability. This is deeply troubling to me.
Thu Feb 02 16:42:41 +0000 2017	John McCain	19394188	827195547773726721	null	#Putin’s violent campaign to dismember #Ukraine won't stop unless he meets a strong &amp; determined response https://t.co/3Th77B6xhT
Thu Feb 02 16:43:04 +0000 2017	Sen Dianne Feinstein	476256944	827195641373790208	476256944	(3/3) DeVos has never worked in a classroom and has no background in public education. I don’t believe she’s the right person for the job.
Thu Feb 02 16:44:27 +0000 2017	John McCain	19394188	827195992541949953	19394188	Sent ltr urging @POTUS to provide defensive lethal assistance to #Ukraine to defend itself from Russian aggression https://t.co/3Th77B6xhT
Thu Feb 02 16:49:03 +0000 2017	Leader McConnell	1249982359	827197148282372097	null	The @denverpost recently said #NeilGorsuch is “a brilliant legal mind” who applies the law “fairly &amp; consistently.” https://t.co/3tg2D0JMun
Thu Feb 02 16:49:37 +0000 2017	Chris Van Hollen	18137749	827197290695757824	null	The chaos created by Donald Trump's dangerous executive order continues, &amp; kids w/ cancer are some of its victims. https://t.co/W0Hy6pcSyi
Thu Feb 02 16:49:41 +0000 2017	JohnCornyn	13218102	827197306302758912	null	Rut-roh: Punxsutawney Phil sees shadow, predicts 6 more weeks of winter https://t.co/kqLa8FoRRg via @usatoday
Thu Feb 02 16:50:03 +0000 2017	Senator Ron Johnson	233737858	827197402117525505	null	Rep. Mulvaney is dedicated to restoring fiscal discipline to govt. &amp; reducing reg. burden put on American families. https://t.co/ZXYFwYeUrq
Thu Feb 02 16:56:32 +0000 2017	Senator Roy Blunt	21269970	827199032414056448	null	Judge Gorsuch has the integrity, professional qualifications, &amp; judicial temperament to serve on the nation’s highe… https://t.co/ER0dAwMRmQ
Thu Feb 02 16:57:38 +0000 2017	Chris Murphy	150078976	827199308650991620	null	I was honored and humbled to receive the @USNavy Distinguished Public Service Award yesterday. https://t.co/HoQqIts2fN
Thu Feb 02 17:01:52 +0000 2017	Senator Chris Coons	15324851	827200373068800001	null	Today I spoke at 65th National Prayer Breakfast- an event where people of all faiths came together to celebrate spi… https://t.co/q4u4XYYBUB
Thu Feb 02 17:02:02 +0000 2017	Leader McConnell	1249982359	827200414693072898	null	On his way out #Obama forced nearly 40 major &amp; extremely costly regulations on the American people. Congress can now bring relief from these
Thu Feb 02 17:02:23 +0000 2017	Chuck Schumer	17494010	827200503494868993	null	The task of keeping our public lands public &amp; pristine and our air and water clean and safe is more important today than ever before.
Thu Feb 02 17:03:24 +0000 2017	Chuck Schumer	17494010	827200759922036736	null	See my full statement on why I'll oppose the nominations of Gov Perry for Energy Sec &amp; Rep Zinke for Interior Sec. https://t.co/Jyo5Bflf6i
Thu Feb 02 17:04:05 +0000 2017	Sen. Jeanne Shaheen	109287731	827200934077927424	null	Scott Pruitt leading the EPA would signal a capitulation to polluters. I will be voting NO
Thu Feb 02 17:07:14 +0000 2017	Sen. Lisa Murkowski	18061669	827201725887045633	null	About to go live with @mitchellreports. Tune in here: https://t.co/mNP9FScrKX.
Thu Feb 02 17:10:43 +0000 2017	Senator Patty Murray	293131808	827202603184451584	null	Betsy #DeVos is the wrong choice for Education Secretary &amp; Dems stand w/ parents, teachers, &amp; students in fighting to stop her nomination.
Thu Feb 02 17:11:08 +0000 2017	Jim Inhofe	7270292	827202708088225792	null	My statement on Pruitt's vote and @EPWDems' boycott https://t.co/DhfrsfgW7v https://t.co/p06pEOuuN8
Thu Feb 02 17:11:25 +0000 2017	Sen. John Barrasso	202206694	827202778237960192	null	Just spoke with @AGScottPruitt following the EPW business meeting to congratulate him on passing the first hurdle.… https://t.co/lE27tgzfQj
Thu Feb 02 17:18:54 +0000 2017	Sen Dianne Feinstein	476256944	827204660721287170	null	Senate may vote today to weaken background checks on gun purchases. Call your Senator to oppose this change—ensure your voice is heard!
Thu Feb 02 17:21:35 +0000 2017	Senator Gary Peters	236511574	827205335551205376	236511574	CNN: “Education advocates: DeVos lacks public school experience” https://t.co/HDJzeaafKl
Thu Feb 02 17:25:27 +0000 2017	Dean Heller	266133081	827206307576963082	null	This AM, I had a positive meeting w/ @Linda_McMahon to discuss ways to ensure Latinos &amp; women play a bigger role in… https://t.co/SpxZMweK70
Thu Feb 02 17:27:37 +0000 2017	Ted Cruz	23022687	827206855134961664	null	Near Houston? Join @HarrisCountyRP this Tuesday night for a Debate Night Watch Party and Potluck! https://t.co/QF95cREaBt #CruzCrew
Thu Feb 02 17:31:48 +0000 2017	Jeff Flake	16056306	827207905338343424	null	Renewing effort w/ @dougducey &amp; @SenJohnMcCain to move #AZ out of overworked #9thCircuit https://t.co/JIpZnmzbvJ https://t.co/PB43EjkhAE
Thu Feb 02 17:41:44 +0000 2017	Ed Markey	21406834	827210405554638849	null	#GOP efforts to gut #StreamProtectionRule will harm clean drinking water &amp; public health. Will be speaking on Sen. floor soon. Tune in! #MTR
Thu Feb 02 17:42:07 +0000 2017	Senator Dick Durbin	247334603	827210501780275200	null	MORNING WATCH: New @PBS doc underscores desperation families face when a loved one suffers from Alzheimer's https://t.co/fpKwFgjRp1
Thu Feb 02 17:42:22 +0000 2017	Senator Dick Durbin	247334603	827210567240777728	247334603	As @SenMarkey mentioned, increasing federal funding for biomedical research is absolutely critical so we can find the cure to #EndAlz
Thu Feb 02 17:44:46 +0000 2017	Senator Ron Johnson	233737858	827211172034273280	null	Thank you @AjitPaiFCC @mikeofcc for bringing more transparency to @FCC https://t.co/JpR4OOZJ52
Thu Feb 02 17:45:00 +0000 2017	Kirsten Gillibrand	72198806	827211230490222593	null	If the GOP destroys the Affordable Care Act, it will have real, direct consequences for millions of American women and their families.
Thu Feb 02 17:45:33 +0000 2017	ChuckGrassley	10615232	827211368889610240	null	Good mtg w Austrian Federal Minister of Justice Dr. Brandstetter, former member of parliament… https://t.co/IWrwWsELAB
Thu Feb 02 17:46:13 +0000 2017	Senator Bob Casey	171598736	827211535835611137	null	All hands on deck as we try to answer as many calls as possible. https://t.co/FAZXjBR9lY
Thu Feb 02 17:53:48 +0000 2017	Sen. Heidi Heitkamp	1061029050	827213441567952897	null	On Senate floor at 12pmCT, @Sen_JoeManchin &amp; I will highlight how Stream Protection Rule is unworkable 4 our states https://t.co/lHyVgpzYFc
Thu Feb 02 17:58:56 +0000 2017	Chris Murphy	150078976	827214736571891713	null	Live @MSNBC @hardball town hall tonite at 7pm on first 2 weeks of Trump. @KellyannePolls and this guy. Gonna be interesting. Tune in.
Thu Feb 02 18:00:04 +0000 2017	Senator Jeff Merkley	29201047	827215020266233856	null	#TodaysClimateFact: #Pruitt tried to block air quality actions that would deliver $6bil in health benefits &amp; prevent 230k kid asthma attacks
Thu Feb 02 18:02:29 +0000 2017	Claire McCaskill	16160352	827215630545870848	null	Be careful #moleg. Look at Kansas. RTW just hurts worker pay. (Bureau of Labor Statistics data) https://t.co/7xB8y39UhH
Thu Feb 02 18:05:38 +0000 2017	Pat Roberts	75364211	827216420329095168	null	I am honored to have your advice and counsel! https://t.co/wxVIbRbTRU
Thu Feb 02 18:06:06 +0000 2017	Lindsey Graham	432895323	827216537576734720	null	Very pleased the Senate Budget Committee voted out @RepMickMulvaney for OMB Director. (1)
Thu Feb 02 18:06:58 +0000 2017	Amy Klobuchar	33537967	827216759178534912	null	My bill w @BillCassidy gives VA caseworkers direct access to info they need to help vets. Could cut wait times for claims by weeks/months.
Thu Feb 02 18:07:05 +0000 2017	Senator Bob Casey	171598736	827216785212600320	null	Your calls are working. We only need one more Republican vote to block the nomination of Betsy DeVos. https://t.co/i3db7jq4Kc
Thu Feb 02 18:07:18 +0000 2017	Sen. Maggie Hassan	946549322	827216839226847237	null	Read more on DOD heeding @SenatorShaheen &amp; my request to protect shipyard workers from @POTUS’ federal hiring freeze https://t.co/yaIwEOKoVy
Thu Feb 02 18:07:29 +0000 2017	Ed Markey	21406834	827216886706368513	null	Let's consult our wheel to see who’s the winner of the #GOP Giveaway this week. Up 1st are mining &amp; coal industries… https://t.co/xNZBoz4Lyk
Thu Feb 02 18:08:18 +0000 2017	Lindsey Graham	432895323	827217092227264513	null	I look forward to @RepMickMulvaney being confirmed by the full Senate. (3)
Thu Feb 02 18:09:58 +0000 2017	Ed Markey	21406834	827217511460519938	null	The move away from coal &amp; oil towards #cleanenergy and natural gas isn’t a war, it’s a revolution. An American-made, free-market revolution.
Thu Feb 02 18:10:23 +0000 2017	Pat Roberts	75364211	827217617530281985	null	Thanks @wheatworld and @KansasWheat, I am honored! https://t.co/ONo68WhKmL
Thu Feb 02 18:10:28 +0000 2017	Dean Heller	266133081	827217639734988800	null	We are experiencing heavy call volumes in all our offices. Staff is answering as many as possible. Please continue calling to get through.
Thu Feb 02 18:11:03 +0000 2017	Tammy Duckworth	1058520120	827217783473655808	null	#BlackHistoryMonth is a time to celebrate the countless African-Americans who have shaped our nation. Let's honor #BlackHistory365.
Thu Feb 02 18:11:16 +0000 2017	Dean Heller	266133081	827217837982900224	null	If you have a #vets, social security, immig. or any other case work issue, you can also email our office here: https://t.co/63hNAdZMaf
Thu Feb 02 18:11:57 +0000 2017	Sen. Maria Cantwell	117501995	827218012570804225	null	I hope people aren't advocating for #pollution as an #economic solution, because it won’t work #StreamProtectionRule https://t.co/mCkkMPcuOy
Thu Feb 02 18:12:32 +0000 2017	Pat Roberts	75364211	827218156095729665	null	Thank you for all you do! https://t.co/2a2nYHVtHV
Thu Feb 02 18:12:58 +0000 2017	Ed Markey	21406834	827218267920093184	null	#GOP wants to gut bipartisan Sec.1504 of #DoddFrank that requires oil, gas, mining co's to disclose payments to foreign governments.
Thu Feb 02 18:16:35 +0000 2017	Pat Roberts	75364211	827219176574038016	null	Thank you for the award! https://t.co/QbLhLz9U4A
Thu Feb 02 18:17:00 +0000 2017	Sen. Maria Cantwell	117501995	827219282756898816	null	Republicans want to destroy the #StreamProtectionRule. How about we do what’s in the public interest, not special interests?
Thu Feb 02 18:17:46 +0000 2017	Sen. Maggie Hassan	946549322	827219474969354241	null	I do not support @RepMickMulvaney’s nomination to lead OMB. Read my statement: https://t.co/pYD8a49umk
Thu Feb 02 18:19:01 +0000 2017	Tom Cotton	968650362	827219789579952128	null	I join the administration in condemning Iran's provocative and dangerous behavior. My statement: https://t.co/UNiEdAcNjk
Thu Feb 02 18:19:30 +0000 2017	Martin Heinrich	1099199839	827219910577254400	null	Happening in the Arctic at same time Senate Rs suspend rules to push climate denier #Pruitt through confirmation. https://t.co/BGiAx431Rh
Thu Feb 02 18:19:41 +0000 2017	Sen. Maggie Hassan	946549322	827219957947719680	946549322	.@RepMickMulvaney has played politics with our economy &amp; supported government shutdowns he can’t be trusted to implement the federal budget
Thu Feb 02 18:21:21 +0000 2017	Jeff Flake	16056306	827220374874161152	null	Glad fellow fiscal conservative @RepMickMulvaney is closer to being confirmed as @POTUS's OMB Director. Looking forward to his first budget.
Thu Feb 02 18:22:01 +0000 2017	Sen. Maria Cantwell	117501995	827220546014367744	null	Simple: Mitigate the mess you create to our water system! #StreamProtectionRule #PollutersPay
Thu Feb 02 18:22:40 +0000 2017	Sen. Jeanne Shaheen	109287731	827220709818634242	null	Pres Trump derides our close partners &amp; allies but remains silent on Russian aggression in Ukraine &amp; poisoning/deaths of Putin opponents
Thu Feb 02 18:24:16 +0000 2017	Senator Pat Toomey	221162525	827221111154814976	null	Glad you stopped by @G_Dahlkemper https://t.co/6elfUsO8RS
Thu Feb 02 18:24:56 +0000 2017	Senator Joe Donnelly	216503958	827221280562753536	null	Joe met w/ @USArmy Sec. Speer to discuss solution for @CraneArmyAmmo employees impacted by President’s hiring freez… https://t.co/kPjNUlqduP
Thu Feb 02 18:26:01 +0000 2017	Senator Joe Manchin	234374703	827221551711940608	null	Today I joined @SenatorWicker &amp; 28 of my colleagues to ask @FCC to prioritize mobile broadband deployment in rural… https://t.co/LzXJiJczzx
